Total of 186 directories 
     key    d_min cc_perfect pred_cc_perfect
2p10/w1/  2.15   0.263   0.320 
2p10/w1/  2.50   0.335   0.410 
2p10/w1/  3.00   0.453   0.540 
2p10/w1/  3.50   0.545   0.610 
2p10/w1/  4.00   0.594   0.630 
2p10/w1/  4.50   0.619   0.640 
2p10/w1/  5.00   0.617   0.640 
2p10/w1/  5.50   0.627   0.650 
2p10/w1/  6.00   0.636   0.660 
2p10/w2/  2.15   0.114   0.400 
2p10/w2/  2.50   0.150   0.520 
2p10/w2/  3.00   0.222   0.620 
2p10/w2/  3.50   0.291   0.660 
2p10/w2/  4.00   0.344   0.670 
2p10/w2/  4.50   0.386   0.670 
2p10/w2/  5.00   0.407   0.670 
2p10/w2/  5.50   0.422   0.680 
2p10/w2/  6.00   0.441   0.680 
2p4o/w1/  1.90   0.310   0.300 
2p4o/w1/  2.50   0.505   0.510 
2p4o/w1/  3.00   0.570   0.580 
2p4o/w1/  3.50   0.591   0.600 
2p4o/w1/  4.00   0.604   0.620 
2p4o/w1/  4.50   0.610   0.620 
2p4o/w1/  5.00   0.606   0.630 
2p4o/w1/  5.50   0.608   0.630 
2p4o/w1/  6.00   0.619   0.640 
2p4o/w2/  1.95   0.432   0.340 
2p4o/w2/  2.50   0.613   0.530 
2p4o/w2/  3.00   0.666   0.600 
2p4o/w2/  3.50   0.679   0.630 
2p4o/w2/  4.00   0.682   0.640 
2p4o/w2/  4.50   0.685   0.640 
2p4o/w2/  5.00   0.679   0.650 
2p4o/w2/  5.50   0.673   0.650 
2p4o/w2/  6.00   0.678   0.660 
2p4o/w3/  1.90   0.303   0.320 
2p4o/w3/  2.50   0.506   0.530 
2p4o/w3/  3.00   0.571   0.600 
2p4o/w3/  3.50   0.590   0.620 
2p4o/w3/  4.00   0.601   0.630 
2p4o/w3/  4.50   0.618   0.640 
2p4o/w3/  5.00   0.634   0.640 
2p4o/w3/  5.50   0.634   0.640 
2p4o/w3/  6.00   0.648   0.650 
2p7h/w1/  1.85   0.337   0.270 
2p7h/w1/  2.50   0.565   0.440 
2p7h/w1/  3.00   0.651   0.530 
2p7h/w1/  3.50   0.681   0.570 
2p7h/w1/  4.00   0.690   0.580 
2p7h/w1/  4.50   0.694   0.580 
2p7h/w1/  5.00   0.687   0.590 
2p7h/w1/  5.50   0.681   0.600 
2p7h/w1/  6.00   0.661   0.600 
2p7i/w1/  1.74   0.322   0.330 
2p7i/w1/  2.00   0.424   0.450 
2p7i/w1/  2.50   0.614   0.590 
2p7i/w1/  3.00   0.711   0.650 
2p7i/w1/  3.50   0.742   0.660 
2p7i/w1/  4.00   0.748   0.670 
2p7i/w1/  4.50   0.747   0.670 
2p7i/w1/  5.00   0.746   0.670 
2p7i/w1/  5.50   0.733   0.670 
2p7i/w1/  6.00   0.699   0.670 
2p7i/w2/  1.79   0.381   0.330 
2p7i/w2/  2.00   0.471   0.410 
2p7i/w2/  2.50   0.655   0.570 
2p7i/w2/  3.00   0.744   0.630 
2p7i/w2/  3.50   0.767   0.660 
2p7i/w2/  4.00   0.768   0.660 
2p7i/w2/  4.50   0.764   0.660 
2p7i/w2/  5.00   0.760   0.660 
2p7i/w2/  5.50   0.735   0.670 
2p7i/w2/  6.00   0.698   0.670 
2p97/w1/  1.65   0.474   0.360 
2p97/w1/  2.00   0.602   0.520 
2p97/w1/  2.50   0.704   0.630 
2p97/w1/  3.00   0.743   0.670 
2p97/w1/  3.50   0.747   0.670 
2p97/w1/  4.00   0.743   0.680 
2p97/w1/  4.50   0.741   0.670 
2p97/w1/  5.00   0.730   0.670 
2p97/w1/  5.50   0.711   0.670 
2p97/w1/  6.00   0.702   0.670 
2p97/w2/  1.65   0.317   0.310 
2p97/w2/  2.00   0.446   0.480 
2p97/w2/  2.50   0.561   0.580 
2p97/w2/  3.00   0.613   0.630 
2p97/w2/  3.50   0.640   0.640 
2p97/w2/  4.00   0.647   0.640 
2p97/w2/  4.50   0.652   0.640 
2p97/w2/  5.00   0.648   0.640 
2p97/w2/  5.50   0.635   0.630 
2p97/w2/  6.00   0.620   0.630 
2p97/w3/  1.65   0.286   0.300 
2p97/w3/  2.00   0.410   0.450 
2p97/w3/  2.50   0.523   0.550 
2p97/w3/  3.00   0.570   0.600 
2p97/w3/  3.50   0.589   0.620 
2p97/w3/  4.00   0.596   0.620 
2p97/w3/  4.50   0.603   0.610 
2p97/w3/  5.00   0.615   0.610 
2p97/w3/  5.50   0.611   0.600 
2p97/w3/  6.00   0.603   0.600 
2p97/w4/  1.65   0.390   0.300 
2p97/w4/  2.00   0.519   0.460 
2p97/w4/  2.50   0.631   0.570 
2p97/w4/  3.00   0.678   0.630 
2p97/w4/  3.50   0.693   0.640 
2p97/w4/  4.00   0.700   0.640 
2p97/w4/  4.50   0.700   0.640 
2p97/w4/  5.00   0.697   0.640 
2p97/w4/  5.50   0.680   0.640 
2p97/w4/  6.00   0.672   0.640 
2pg3/w1/  2.40   0.473   0.410 
2pg3/w1/  3.00   0.633   0.580 
2pg3/w1/  3.50   0.675   0.630 
2pg3/w1/  4.00   0.689   0.650 
2pg3/w1/  4.50   0.687   0.650 
2pg3/w1/  5.00   0.679   0.650 
2pg3/w1/  5.50   0.671   0.660 
2pg3/w1/  6.00   0.677   0.660 
2pg4/w1/  2.21   0.185   0.330 
2pg4/w1/  2.50   0.223   0.420 
2pg4/w1/  3.00   0.283   0.530 
2pg4/w1/  3.50   0.341   0.590 
2pg4/w1/  4.00   0.383   0.610 
2pg4/w1/  4.50   0.388   0.620 
2pg4/w1/  5.00   0.396   0.620 
2pg4/w1/  5.50   0.416   0.630 
2pg4/w1/  6.00   0.424   0.640 
2pg4/w2/  2.21   0.272   0.370 
2pg4/w2/  2.50   0.322   0.470 
2pg4/w2/  3.00   0.391   0.580 
2pg4/w2/  3.50   0.434   0.620 
2pg4/w2/  4.00   0.462   0.640 
2pg4/w2/  4.50   0.444   0.650 
2pg4/w2/  5.00   0.431   0.650 
2pg4/w2/  5.50   0.443   0.660 
2pg4/w2/  6.00   0.445   0.660 
2pgc/w1/  2.53   0.282   0.490 
2pgc/w1/  3.00   0.399   0.600 
2pgc/w1/  3.50   0.522   0.660 
2pgc/w1/  4.00   0.587   0.670 
2pgc/w1/  4.50   0.609   0.670 
2pgc/w1/  5.00   0.609   0.670 
2pgc/w1/  5.50   0.606   0.680 
2pgc/w1/  6.00   0.607   0.680 
2pgc/w2/  2.60   0.269   0.500 
2pgc/w2/  3.00   0.359   0.580 
2pgc/w2/  3.50   0.484   0.650 
2pgc/w2/  4.00   0.548   0.670 
2pgc/w2/  4.50   0.577   0.670 
2pgc/w2/  5.00   0.576   0.670 
2pgc/w2/  5.50   0.576   0.670 
2pgc/w2/  6.00   0.582   0.680 
2pim/w1/  2.20   0.406   0.480 
2pim/w1/  2.50   0.502   0.580 
2pim/w1/  3.00   0.634   0.660 
2pim/w1/  3.50   0.696   0.680 
2pim/w1/  4.00   0.711   0.680 
2pim/w1/  4.50   0.696   0.680 
2pim/w1/  5.00   0.680   0.680 
2pim/w1/  5.50   0.694   0.680 
2pim/w1/  6.00   0.701   0.690 
2pim/w2/  2.20   0.530   0.500 
2pim/w2/  2.50   0.612   0.590 
2pim/w2/  3.00   0.701   0.670 
2pim/w2/  3.50   0.737   0.680 
2pim/w2/  4.00   0.730   0.690 
2pim/w2/  4.50   0.713   0.690 
2pim/w2/  5.00   0.694   0.680 
2pim/w2/  5.50   0.705   0.690 
2pim/w2/  6.00   0.708   0.690 
2pn1/w1/  2.00   0.217   0.220 
2pn1/w1/  2.50   0.291   0.310 
2pn1/w1/  3.00   0.365   0.380 
2pn1/w1/  3.50   0.453   0.440 
2pn1/w1/  4.00   0.486   0.460 
2pn1/w1/  4.50   0.484   0.470 
2pn1/w1/  5.00   0.477   0.460 
2pn1/w1/  5.50   0.479   0.460 
2pn1/w1/  6.00   0.489   0.480 
2pn1/w2/  2.00   0.315   0.240 
2pn1/w2/  2.50   0.405   0.330 
2pn1/w2/  3.00   0.488   0.420 
2pn1/w2/  3.50   0.553   0.480 
2pn1/w2/  4.00   0.585   0.500 
2pn1/w2/  4.50   0.578   0.500 
2pn1/w2/  5.00   0.571   0.490 
2pn1/w2/  5.50   0.556   0.500 
2pn1/w2/  6.00   0.542   0.510 
2pnk/w1/  2.00   0.295   0.370 
2pnk/w1/  2.50   0.446   0.530 
2pnk/w1/  3.00   0.577   0.610 
2pnk/w1/  3.50   0.644   0.650 
2pnk/w1/  4.00   0.669   0.660 
2pnk/w1/  4.50   0.673   0.660 
2pnk/w1/  5.00   0.671   0.660 
2pnk/w1/  5.50   0.670   0.660 
2pnk/w1/  6.00   0.667   0.670 
2pnk/w2/  2.00   0.331   0.420 
2pnk/w2/  2.50   0.459   0.550 
2pnk/w2/  3.00   0.580   0.630 
2pnk/w2/  3.50   0.635   0.660 
2pnk/w2/  4.00   0.653   0.670 
2pnk/w2/  4.50   0.652   0.670 
2pnk/w2/  5.00   0.644   0.670 
2pnk/w2/  5.50   0.640   0.670 
2pnk/w2/  6.00   0.634   0.670 
2ppv/w1/  2.00   0.196   0.320 
2ppv/w1/  2.50   0.338   0.490 
2ppv/w1/  3.00   0.447   0.580 
2ppv/w1/  3.50   0.526   0.620 
2ppv/w1/  4.00   0.567   0.640 
2ppv/w1/  4.50   0.586   0.640 
2ppv/w1/  5.00   0.597   0.640 
2ppv/w1/  5.50   0.606   0.650 
2ppv/w1/  6.00   0.595   0.650 
2ppv/w2/  2.11   0.198   0.280 
2ppv/w2/  2.50   0.304   0.370 
2ppv/w2/  3.00   0.424   0.500 
2ppv/w2/  3.50   0.530   0.560 
2ppv/w2/  4.00   0.599   0.580 
2ppv/w2/  4.50   0.637   0.590 
2ppv/w2/  5.00   0.644   0.590 
2ppv/w2/  5.50   0.662   0.600 
2ppv/w2/  6.00   0.654   0.600 
2pr7/w1/  1.44   0.286   0.340 
2pr7/w1/  2.00   0.421   0.510 
2pr7/w1/  2.50   0.474   0.560 
2pr7/w1/  3.00   0.487   0.580 
2pr7/w1/  3.50   0.493   0.590 
2pr7/w1/  4.00   0.498   0.590 
2pr7/w1/  4.50   0.490   0.590 
2pr7/w1/  5.00   0.493   0.590 
2pr7/w1/  5.50   0.481   0.590 
2pr7/w1/  6.00   0.477   0.590 
2pr7/w2/  1.55   0.247   0.430 
2pr7/w2/  2.00   0.340   0.550 
2pr7/w2/  2.50   0.393   0.600 
2pr7/w2/  3.00   0.407   0.620 
2pr7/w2/  3.50   0.412   0.630 
2pr7/w2/  4.00   0.424   0.630 
2pr7/w2/  4.50   0.425   0.630 
2pr7/w2/  5.00   0.434   0.630 
2pr7/w2/  5.50   0.443   0.630 
2pr7/w2/  6.00   0.461   0.630 
2prv/w1/  1.30   0.341   0.290 
2prv/w1/  2.00   0.560   0.500 
2prv/w1/  2.50   0.576   0.540 
2prv/w1/  3.00   0.566   0.560 
2prv/w1/  3.50   0.573   0.570 
2prv/w1/  4.00   0.572   0.570 
2prv/w1/  4.50   0.559   0.570 
2prv/w1/  5.00   0.536   0.570 
2prv/w1/  5.50   0.521   0.570 
2prv/w1/  6.00   0.521   0.570 
2prv/w2/  1.30   0.253   0.300 
2prv/w2/  2.00   0.416   0.510 
2prv/w2/  2.50   0.427   0.550 
2prv/w2/  3.00   0.414   0.580 
2prv/w2/  3.50   0.406   0.580 
2prv/w2/  4.00   0.398   0.590 
2prv/w2/  4.50   0.391   0.590 
2prv/w2/  5.00   0.398   0.580 
2prv/w2/  5.50   0.386   0.580 
2prv/w2/  6.00   0.385   0.580 
2prv/w3/  1.37   0.368   0.340 
2prv/w3/  2.00   0.571   0.550 
2prv/w3/  2.50   0.607   0.610 
2prv/w3/  3.00   0.603   0.630 
2prv/w3/  3.50   0.600   0.640 
2prv/w3/  4.00   0.612   0.640 
2prv/w3/  4.50   0.609   0.640 
2prv/w3/  5.00   0.596   0.640 
2prv/w3/  5.50   0.586   0.640 
2prv/w3/  6.00   0.593   0.640 
2pv4/w1/  1.95   0.479   0.390 
2pv4/w1/  2.50   0.649   0.570 
2pv4/w1/  3.00   0.677   0.630 
2pv4/w1/  3.50   0.675   0.650 
2pv4/w1/  4.00   0.643   0.650 
2pv4/w1/  4.50   0.613   0.660 
2pv4/w1/  5.00   0.559   0.660 
2pv4/w1/  5.50   0.553   0.660 
2pv4/w1/  6.00   0.525   0.660 
2pv4/w2/  1.95   0.618   0.400 
2pv4/w2/  2.50   0.713   0.570 
2pv4/w2/  3.00   0.720   0.630 
2pv4/w2/  3.50   0.713   0.650 
2pv4/w2/  4.00   0.686   0.650 
2pv4/w2/  4.50   0.662   0.650 
2pv4/w2/  5.00   0.625   0.650 
2pv4/w2/  5.50   0.617   0.660 
2pv4/w2/  6.00   0.609   0.660 
2pv4/w3/  1.95   0.642   0.400 
2pv4/w3/  2.50   0.738   0.580 
2pv4/w3/  3.00   0.746   0.630 
2pv4/w3/  3.50   0.735   0.650 
2pv4/w3/  4.00   0.704   0.650 
2pv4/w3/  4.50   0.676   0.650 
2pv4/w3/  5.00   0.635   0.660 
2pv4/w3/  5.50   0.612   0.660 
2pv4/w3/  6.00   0.602   0.660 
2pw4/w1/  1.45   0.340   0.330 
2pw4/w1/  2.00   0.572   0.540 
2pw4/w1/  2.50   0.635   0.610 
2pw4/w1/  3.00   0.656   0.640 
2pw4/w1/  3.50   0.652   0.650 
2pw4/w1/  4.00   0.652   0.650 
2pw4/w1/  4.50   0.637   0.650 
2pw4/w1/  5.00   0.626   0.640 
2pw4/w1/  5.50   0.629   0.650 
2pw4/w1/  6.00   0.619   0.650 
2pw4/w2/  1.45   0.331   0.350 
2pw4/w2/  2.00   0.563   0.560 
2pw4/w2/  2.50   0.628   0.620 
2pw4/w2/  3.00   0.652   0.650 
2pw4/w2/  3.50   0.661   0.650 
2pw4/w2/  4.00   0.661   0.660 
2pw4/w2/  4.50   0.653   0.660 
2pw4/w2/  5.00   0.631   0.650 
2pw4/w2/  5.50   0.630   0.650 
2pw4/w2/  6.00   0.604   0.660 
2pw4/w3/  1.45   0.374   0.350 
2pw4/w3/  2.00   0.615   0.570 
2pw4/w3/  2.50   0.667   0.630 
2pw4/w3/  3.00   0.675   0.660 
2pw4/w3/  3.50   0.678   0.660 
2pw4/w3/  4.00   0.667   0.660 
2pw4/w3/  4.50   0.647   0.660 
2pw4/w3/  5.00   0.636   0.660 
2pw4/w3/  5.50   0.640   0.660 
2pw4/w3/  6.00   0.612   0.670 
